"datetime","campaign","channel","gender","age","country_code","count","theta_sid","theta_uid","hll_sid","hll_uid"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","26-35","MX","11","AgMDAAAazJMFAAAAAACAP6yvZtdEM+4xxaTkd5elb0ig3vpSTuDbXAnlLPjKmwJes+f1657+aXE=","AgMDAAAazJMFAAAAAACAP6Bd0Gu3yBAJdPf/8RiK9RYB91T9z51QK8QWjlKLiZtEjV/H/AUEN2s=","AgEHDAMIBQBBvfUNWF/NBopJyQcTylkEZ8/rCw==","AgEHDAMIBQANxFkGec/BCCoY6wWYUjYFkNrGDw=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","26-35","MZ","3","AQMDAAA6zJPZRsVQiQxNEg==","AQMDAAA6zJNL/uMymb4yJA==","AgEHDAMIAQCzjYoF","AgEHDAMIAQCFI9EE"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","26-35","NE","4","AQMDAAA6zJNMYeKMgVTlVA==","AQMDAAA6zJNx/loOjCtTAw==","AgEHDAMIAQCZwsQF","AgEHDAMIAQDvqJwJ"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","26-35","NG","4","AgMDAAAazJMCAAAAAACAP0Z8Ht/pJlBiWKSf4Kwis2w=","AgMDAAAazJMCAAAAAACAPzoCfWa2xn0ST6HRO2zEu3c=","AgEHDAMIAgCN+DwSsEg/CQ==","AgEHDAMIAgB1pQYF73rNCQ=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","26-35","NZ","1","AQMDAAA6zJNujtKSMxi6Rw==","AQMDAAA6zJPCNGKBoJ4uaw==","AgEHDAMIAQDcHKUJ","AgEHDAMIAQCkk5cG"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","26-35","PE","3","AgMDAAAazJMCAAAAAACAPzAZHvw3oBoEvmCoJNP86yU=","AgMDAAAazJMCAAAAAACAP4rwzK/3/rwEM5O105xQAEI=","AgEHDAMIAgBgMjwMfcFQBQ==","AgEHDAMIAgDU5XUGgBlHDg=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","26-35","PH","7","AgMDAAAazJMCAAAAAACAPy3HVoi7hdwp3kUKmtgDn3s=","AgMDAAAazJMCAAAAAACAPxXEaYstI/wm81doE4/NcXQ=","AgEHDAMIAgBajq0IvYsUCA==","AgEHDAMIAgDhSlUOMAuRCA=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","26-35","PK","3","AQMDAAA6zJPJJZLK5WQ+IA==","AQMDAAA6zJOAe8/Iq3slGA==","AgEHDAMIAQCTSyQJ","AgEHDAMIAQDuGGwM"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","26-35","RU","17","AgMDAAAazJMIAAAAAACAP4nVM0IXs5sHxwILpZPq5wlLcDIV1NB8JYTpXzCgIrw+sJGI624PbkCJIC5NPAW+UYbeBECVw5tbCUXA8K/CKns=","AgMDAAAazJMIAAAAAACAP1akppWdiekA5m4duRZWZCpwNtKzgVdDSQnBE2alZVJOa7JhaT/3FlgNEkb0XkmLYG7yS3EzjO5gi4GUmR/XQXU=","AwEHDAUIAAEIAAAAYCMRExOKgAUJ078EDb0JBI4FFgYTq2cIl+BkBhNBXBo=","AwEHDAUIAAEIAAAASCl5BN7pmg4vYg0JWc0nBxoVMwldsjcGXsdeBP/10gU="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","26-35","SV","2","AQMDAAA6zJOC5buL2VWzSg==","AQMDAAA6zJOwuzttfdZGRg==","AgEHDAMIAQAEy3cH","AgEHDAMIAQCe+2sP"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","26-35","TH","2","AQMDAAA6zJOsEE/D8TeeIQ==","AQMDAAA6zJPq90oSpCcjUg==","AgEHDAMIAQBZIZ4K","AgEHDAMIAQA9fhcJ"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","26-35","TN","3","AQMDAAA6zJNNQR7bhzQTXA==","AQMDAAA6zJOhRc5Xub+Pdw==","AgEHDAMIAQCbgjwG","AgEHDAMIAQB7o0sE"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","26-35","TR","4","AgMDAAAazJMCAAAAAACAP15pJQ0P8b9rm55GxkyF1no=","AgMDAAAazJMCAAAAAACAPxSO+cSeet0EoQxPsklqyl4=","AgEHDAMIAgA2PY0EvNJKBg==","AgEHDAMIAgA4pY8LWTyrBw=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","26-35","TZ","6","AgMDAAAazJMCAAAAAACAP4O8knnQFKUpdWwZMHrtVXQ=","AgMDAAAazJMCAAAAAACAPxaNwc8sUm9pXqnfaeXc/Gw=","AgEHDAMIAgAHeSUH6tgyEA==","AgEHDAMIAgDuHxAGMy9uFQ=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","26-35","UA","1","AQMDAAA6zJPcjfl65AP5TA==","AQMDAAA6zJOFML1zFT58Aw==","AgEHDAMIAQC5G/MJ","AgEHDAMIAQBZ5bIE"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","26-35","US","34","AgMDAAAazJMRAAAAAACAP9eDmqMxKYoLNqdhRkpZvBBaGi/0GtoDIBj5lRVNmqsw0j181uBr/jCk5DTvTZvVQ1l9NRGMVR1FQepkaa6hgFt0ivi2ajyyYNQ5R/digr5i/5tSXfcxj2So/h70mDKBZzvVQNc1vytr4SvJYTmo0m8TjnEYyekPcIrXVB7lbnBwRkNifYMR2Xo=","AgMDAAAazJMRAAAAAACAP8xbhYvbZ/wAVw97zgEd3w/HHd2qm6SfFXcXhsRzU48YscK8VZKBDiCE/km19KmkLowQkp9sFgQ6Tp3QY1bLAz/WYn4UlRBMRIaiQY1EMJdGFwWgoegkW0wfF0ZpQKOVTQjganWyzbldkNpH9HJ3BF5lqsIZjucrbaPaQ18xTPl5U9tdvOuGDHw=","AwEHDAUIAAERAAAAw1eSC4PUyQale/gEqXOOBicc4wRIyWkK6RTxBYyGxAZtTsMIrwc1B1D9PQQx8isPs/pqDhSvqQy1NF4Ed6qBBv43pQY=","AwEHDAUIAAERAAAAF8VPByVohARGk7oGh4hUCgioWwQMs5QPLTkuB07C9wevPr8HcDecBvMxuwiVZlkM1r8KBTd5PgZmrroMOtL5CHyVwAU="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","26-35","VE","3","AgMDAAAazJMCAAAAAACAP55/OFaWVCEWs51fnbSUjkQ=","AgMDAAAazJMCAAAAAACAP2DRly456Y0g86HaT0Uhu1g=","AgEHDAMIAgBmO78GPP9wCA==","AgEHDAMIAgB3xSEHQooaCg=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","36-50","AR","5","AgMDAAAazJMCAAAAAACAPzRf9c98u9YSBNQ0oh+/jkw=","AgMDAAAazJMCAAAAAACAP8Z2UvbMIa1LQ22hxieagmk=","AgEHDAMIAgBovuoLCKhpDA==","AgEHDAMIAgDLQg4G5Z2cBw=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","36-50","BR","15","AgMDAAAazJMEAAAAAACAP6MNHERD6FMPb7cloanZKxtocmi9H2mYMHtQz8QQeZdk","AgMDAAAazJMEAAAAAACAP0T4hH97knsTWOk7FADEUj7rkmlzSoR0VYQMmkYKdH9v","AgEHDAMIBABHGzgU0OTQFvagngXebksG","AgEHDAMIBAAtCbMFlTOgBo7XGgQ2CkQP"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","36-50","CL","2","AQMDAAA6zJNhRO+gGeq5XA==","AQMDAAA6zJNKXwlNHr7Maw==","AgEHDAMIAQDDiN4J","AgEHDAMIAQDsM7QK"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","36-50","CN","7","AgMDAAAazJMCAAAAAACAP+Xugf2MiFQzFiNYHvvd2nk=","AgMDAAAazJMCAAAAAACAP9yi+6p8TR8DeP6o2EYw+AU=","AgEHDAMIAgDK3QMXLEawBA==","AgEHDAMIAgD8O4ooFCZcBw=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","36-50","DZ","3","AQMDAAA6zJNxBGhRb/CQcA==","AQMDAAA6zJMzWC7ar1nHaQ==","AgEHDAMIAQDiCNAK","AgEHDAMIAQCbYS8J"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","36-50","EC","4","AQMDAAA6zJPeMRFOeyvQCg==","AQMDAAA6zJM9/3Me7wUIMw==","AgEHDAMIAQC8YyIQ","AgEHDAMIAQBrHTsN"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","36-50","GB","3","AgMDAAAazJMCAAAAAACAP9BxtNcpeZIEfEogCwOUwQk=","AgMDAAAazJMCAAAAAACAP4lIrqyI719D5ULRMqLBzHA=","AgEHDAMIAgD4lEASoeNoDw==","AgEHDAMIAgBmgf8EFxt0DQ=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","36-50","ID","1","AQMDAAA6zJMphVnttIR7Zg==","AQMDAAA6zJPbrzyLbDORTQ==","AgEHDAMIAQBSCrMG","AgEHDAMIAQDw9H8G"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","36-50","IN","8","AgMDAAAazJMEAAAAAACAP6xsH3pvpk0BFVAaSdmA/hgs1YT5YhpTK1Mh04jTYrs4","AgMDAAAazJMEAAAAAACAP0yaVc1DI50HKYQY80y/VSV2yhrBWBmmLKeAof/ani4t","AgEHDAMIBAAroDQGp0KmFVmqCQtZ2T4I","AgEHDAMIBADO0pYN3RBAC/W9Lg9gQtsK"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","36-50","JP","2","AQMDAAA6zJNRR222wW0uOg==","AQMDAAA6zJPpH8vgKkIReg==","AgEHDAMIAQCijtoU","AgEHDAMIAQDNfB4F"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","36-50","KR","5","AQMDAAA6zJPvNljRVoZycA==","AQMDAAA6zJOhZMIyIyWgPQ==","AgEHDAMIAQDfbbAO","AgEHDAMIAQDrRNkF"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","36-50","KZ","4","AQMDAAA6zJNr+wgV9t8XLQ==","AQMDAAA6zJMLlYYdM23QKw==","AgEHDAMIAQDX9hEG","AgEHDAMIAQBoq/IJ"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","36-50","NL","1","AQMDAAA6zJOgMYwH3HydVA==","AQMDAAA6zJPeBMLzOFK2Bw==","AgEHDAMIAQBBYxgL","AgEHDAMIAQDWbvEI"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","36-50","NZ","1","AQMDAAA6zJOiLwYo1rUgFQ==","AQMDAAA6zJNCTNiB4mgaEg==","AgEHDAMIAQBFXwws","AgEHDAMIAQD+MV4G"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","36-50","PH","4","AQMDAAA6zJNu7LfWixenaQ==","AQMDAAA6zJMzdJg7AP5+Fg==","AgEHDAMIAQDd2G8h","AgEHDAMIAQDOShsE"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","36-50","RU","3","AgMDAAAazJMCAAAAAACAP80IiqqKmjE9dS7Hx8P5Y3U=","AgMDAAAazJMCAAAAAACAP1LJPFUkNm4yGp1FjoDMwUk=","AgEHDAMIAgDqXI4HmxEUBQ==","AgEHDAMIAgBX10QNIm0sCw=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","36-50","SY","1","AQMDAAA6zJP5lQRC6ygZXA==","AQMDAAA6zJOzPkN/wWNIGQ==","AgEHDAMIAQDzKwkM","AgEHDAMIAQB/3uMK"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","36-50","TH","2","AQMDAAA6zJPMeNygjzt6Ug==","AQMDAAA6zJPqbJf8vogxAQ==","AgEHDAMIAQCY8bgR","AgEHDAMIAQB2ApAJ"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","36-50","TJ","2","AQMDAAA6zJPh/HkY1wVSUw==","AQMDAAA6zJPqvsxpw6dCTA==","AgEHDAMIAQDC+fME","AgEHDAMIAQDKPo8M"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","36-50","TL","3","AQMDAAA6zJMAvjFusQn8RQ==","AQMDAAA6zJPeaJ/Pdshxcw==","AgEHDAMIAQAAfGMI","AgEHDAMIAQDW18QG"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","36-50","UA","3","AQMDAAA6zJPHlSexfYrraA==","AQMDAAA6zJO47TT4RKVhGA==","AgEHDAMIAQCOK08K","AgEHDAMIAQCfYlMI"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","36-50","US","20","AgMDAAAazJMIAAAAAACAP2ybkXMJlsMWc+3dca41rRu53AGMhpInJs44RxnZ8HAwmzKkVlXkWUKSwdyZbZ70a2GC+touBWR2FqFLdIZXsno=","AgMDAAAazJMIAAAAAACAP+wR/Mr1flMItFR04FKxkw+SB0MzLuxwGFBmb48gwCs5D3he0X4oE0CvwwnmvIlFUYK0QARTZAxTHQTt9hqK4ng=","AwEHDAUIAAEIAAAAwwT1BSSDuQ/m2rsLLEKXBHK5AwQ3ZUgd2DYjC5xxjiI=","AwEHDAUIAAEIAAAAQGj7Ckes6Qd1sosTKBAjD89eXgg1+GcYWC8wCl7YUxE="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","AZ","3","AgMDAAAazJMCAAAAAACAPym9Whk14hET8b1qHV9bWVw=","AgMDAAAazJMCAAAAAACAPw2RW0Sj4uk9+NZ+1i33elM=","AgEHDAMIAgDie9UGU3q1Dg==","AgEHDAMIAgDq2lkN1lNfBQ=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","BA","1","AQMDAAA6zJP4hpSUK3htUA==","AQMDAAA6zJOc6Z+O84duZw==","AgEHDAMIAQDwDSkF","AgEHDAMIAQDXQUYG"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","BE","4","AgMDAAAazJMDAAAAAACAPzbUlJC+bzFZgZDiC7OKBGRHzQ5Mg2QJZA==","AgMDAAAazJMDAAAAAACAP45mDdEY/YQDrfp4GW5t5Ats+6W3QBUVdA==","AgEHDAMIAwADIcULjpodCG2oKQU=","AgEHDAMIAwD+g7sSEOxrCp5q2Qk="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","BR","4","AgMDAAAazJMDAAAAAACAP8wxpHGojeEyrLA2ctKktT+twvgblTgMQw==","AgMDAAAazJMDAAAAAACAP6tlW/NbemEVZr+8RGw+9xjHMTIKsD1+RQ==","AgEHDAMIAwBahfEHWGFtBJhjSAc=","AgEHDAMIAwBBuoATLwIJBNYv1RI="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","CA","2","AQMDAAA6zJNGp/tyaekhXg==","AQMDAAA6zJPj+E3AFxCsfw==","AgEHDAMIAQCNTvcF","AgEHDAMIAQAVP6UF"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","CD","2","AQMDAAA6zJPBxmixJyK0Uw==","AQMDAAA6zJP7XeoY0qAQMQ==","AgEHDAMIAQCDjdEG","AgEHDAMIAQCLkY4H"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","CI","1","AQMDAAA6zJM7g73uzs6+aA==","AQMDAAA6zJPl4joxPHn0Ew==","AgEHDAMIAQB3BnsN","AgEHDAMIAQD6kqoH"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","CN","1","AQMDAAA6zJNVqJVFpzqUYQ==","AQMDAAA6zJNIZr1P3BU3SA==","AgEHDAMIAQCqUCsH","AgEHDAMIAQDx1i8N"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","CO","1","AQMDAAA6zJPa+YAEq2HaGA==","AQMDAAA6zJMF20SJkSNIcg==","AgEHDAMIAQC08wEF","AgEHDAMIAQCbNhsE"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","CZ","3","AQMDAAA6zJPg5JmmiNQYLQ==","AQMDAAA6zJOJLaVZYb8JCw==","AgEHDAMIAQDAyTMF","AgEHDAMIAQANAYYG"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","DE","14","AgMDAAAazJMEAAAAAACAP7FJR3pJ4zII0JkocE6rUxvSJ9V3tD3tKICz/3jml+lQ","AgMDAAAazJMEAAAAAACAP77gywKBciAP3rVoe4S+GR9apbfQRSg7XLOjCzh3y8hm","AgEHDAMIBAChM1EIpU+qBwFn/wVjk44E","AgEHDAMIBADMEqwKsxKxB52hExVFYVUG"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","EC","1","AQMDAAA6zJMzH6ghyO7oHQ==","AQMDAAA6zJMM1zIne8eEDg==","AgEHDAMIAQBnPlAH","AgEHDAMIAQBVuQUE"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","FR","5","AgMDAAAazJMCAAAAAACAP9SGL22opPwk0mIyfVirM3M=","AgMDAAAazJMCAAAAAACAP4Mo5dtn9VUeXVpdZB6Pih4=","AgEHDAMIAgCpDV8GpcVkBg==","AgEHDAMIAgCUzecMiD9YCQ=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","GB","12","AgMDAAAazJMFAAAAAACAP9PVLyVJpHYYesW/CPJytBiVcIRHph1TXqyrcyyefpZiWhDuAPHRpnY=","AgMDAAAazJMFAAAAAACAPw9L41gNwDACdM6w787MIglG0KKwVnd/H7OG4C9RUJFPspIFWmzSk2I=","AgEHDAMIBQBYV+cI9Yp/DbQg3Ammq18KKuEIBw==","AgEHDAMIBQAHpCEE06EEMU5ooAWm2yAI3OgnBQ=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","GH","1","AQMDAAA6zJPVCos0FwngSg==","AQMDAAA6zJN3PoEy3zJWMQ==","AgEHDAMIAQCrFRYl","AgEHDAMIAQAOLrwE"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","HR","2","AQMDAAA6zJNAMMVITpQ4Nw==","AQMDAAA6zJMGXp5/DFgICQ==","AgEHDAMIAQCAYIoJ","AgEHDAMIAQB4LGUI"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","ID","4","AgMDAAAazJMCAAAAAACAPxLirZDKflAJ3u6u5nCrLG4=","AgMDAAAazJMCAAAAAACAP9Ed9Mi/VNcV3S7xQpMTDk8=","AgEHDAMIAgC93V0NJMRbBQ==","AgEHDAMIAgBBfn8IBJNYDg=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","IN","18","AgMDAAAazJMGAAAAAACAPy3lsRCjANYQ+/lVybrwHiNiKLKxTKsWJ4Ofa5Cja19EUot/petzy1tVX00AMQvMcg==","AgMDAAAazJMGAAAAAACAPwYIgFiQ55MTRPttb82vYRofrMMpb1hxHDiZSrL7rxA54BoJO1Lvs0zz2h1o+Xilcw==","AgEHDAMIBgAGP9cIxVBkD/fzqwZbymMNqr6aBKQW/wY=","AgEHDAMIBgAxc60FA+XTD5naiQ5qlpQKSrRhBV7/2wY="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","IR","3","AQMDAAA6zJOyLEbT/KoiVQ==","AQMDAAA6zJNb0KcdJMFvVA==","AgEHDAMIAQBkWYwG","AgEHDAMIAQARM2gE"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","IT","2","AgMDAAAazJMCAAAAAACAP304WGHdEX9BPTWForATrEE=","AgMDAAAazJMCAAAAAACAP/VsstK3aTYD4QgjOvJwJmI=","AgEHDAMIAgD6cLAGemoKDQ==","AgEHDAMIAgA5+CwGXV6jBg=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","JP","13","AgMDAAAazJMFAAAAAACAP7E/ro4MUtUAr55dabY7EFSw2CJoz1O7X4SsruUJzGhtnkZQO7sofm0=","AgMDAAAazJMFAAAAAACAPwEtVNa1yOIQ7wDGQNwu3RO5MClNFHjjHpibnAzeGOolFNyMdY2AT2o=","AgEHDAMIBQBePbsKYbFFCAlZXRNif1wFPI2gCg==","AgEHDAMIBQCRRDAWkkf1DqtMKQZdi/ob6ZKVBw=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","NG","8","AgMDAAAazJMEAAAAAACAP0ifZPVY/0YO953rkDWUCD+DVcUZ+7KuVoM30+56xxJ/","AgMDAAAazJMEAAAAAACAPx4O7nZN4KUQMW1MH6aBaC+1HfQ5tN3kSxaPRafw725Y","AgEHDAMIBAAGq4oHkT7JEgZvpgXuO9cF","AgEHDAMIBADwqiQK1VfeCJcjZQm57Z4H"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","NL","3","AQMDAAA6zJPLcILeER95Gw==","AQMDAAA6zJPWuQ29kdNTCA==","AgEHDAMIAQCW4QQF","AgEHDAMIAQCWXloO"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","PH","12","AgMDAAAazJMDAAAAAACAPz7fwq5/VEceoeKl609lD2rj+XoddYVneA==","AgMDAAAazJMDAAAAAACAP0M7DJJfwjdG+zLqCtn4t1hsYfkXD50UZg==","AgEHDAMIAwBDxUsHfL6FDcfz9QY=","AgEHDAMIAwAsSpYHmiL9DAM/ow0="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","PK","1","AQMDAAA6zJMwDfBEtpNNMw==","AQMDAAA6zJNM+nxjseKXFg==","AgEHDAMIAQBgGuAF","AgEHDAMIAQDalUUI"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","PS","3","AQMDAAA6zJNbVRWelsUuJg==","AQMDAAA6zJP3rMV9A//PYA==","AgEHDAMIAQC2qioY","AgEHDAMIAQA3pU8K"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","RS","1","AQMDAAA6zJMTFzWcpBbkdg==","AQMDAAA6zJOnqDBxo1H4LA==","AgEHDAMIAQAnLmoI","AgEHDAMIAQD0htUL"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","RU","12","AgMDAAAazJMFAAAAAACAP4DB25SHpwQucoVOPv7+wzEcGXaHNy8oNndvNTuULXM2/ZfUrc2l12k=","AgMDAAAazJMFAAAAAACAPzoyUKs5IsMPZ1eRcxQLSDGwHiTaPL7ERLmWE5UUjJVLtcNK/24kgng=","AgEHDAMIBQDu3moK5AqdBACDtxE5MuwS+i+pCw==","AgEHDAMIBQAJv2cJj07ABNGiiw6w2/QFqrlTCg=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","SK","3","AQMDAAA6zJOfWFDHCvPWWg==","AQMDAAA6zJP0Qp8Ve7KQNQ==","AgEHDAMIAQA/saAO","AgEHDAMIAQBGzt8J"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","SY","3","AQMDAAA6zJPPMsJtXED9Cg==","AQMDAAA6zJNbspS/b0pUZQ==","AgEHDAMIAQCfZYQH","AgEHDAMIAQCjxWIK"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","TH","2","AQMDAAA6zJMJvTJhiTWCDw==","AQMDAAA6zJMNrHcYetN6RQ==","AgEHDAMIAQATemUG","AgEHDAMIAQB/cq4U"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","TL","2","AQMDAAA6zJOsNWQGm+QiOg==","AQMDAAA6zJPDR7PF8ew+TQ==","AgEHDAMIAQBYa8gI","AgEHDAMIAQCjrdsO"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","TN","1","AQMDAAA6zJPD4r65//ccVw==","AQMDAAA6zJOQ1ltCyARsIQ==","AgEHDAMIAQCHxX0H","AgEHDAMIAQBKaS4E"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","TR","13","AgMDAAAazJMDAAAAAACAPxBt3EPezwRDQNwzgxGvR0WZ6Qct51PYag==","AgMDAAAazJMDAAAAAACAP5ykJUora7ALpYXC1FjfGxiMCkDzUPHHGg==","AgEHDAMIAwAh2rgHgbhnCjPTDwY=","AgEHDAMIAwBguHAIIKtqBXc2mwc="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","TZ","5","AgMDAAAazJMDAAAAAACAPxWmudXYfgULKuGnS+EPiDCoiFAoxgIzeA==","AgMDAAAazJMDAAAAAACAP/Dwg8kqU/wdafrsV4a09DoEuDKo4uTpUA==","AgEHDAMIAwBUwk8PK0xzB1ERoQQ=","AgEHDAMIAwBj1RUJUj+UClNC+Qg="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","UA","6","AgMDAAAazJMDAAAAAACAPxqLz8YtW7sVunQxmm6UMSCcUJ2I/LlMNA==","AgMDAAAazJMDAAAAAACAPzPIwrtbjOI7qVD6FUUgckQ+ToAlSKRGSA==","AgEHDAMIAwB06WIIOaE6BTUWnwU=","AgEHDAMIAwBuQKEPwuCiJs9wSAU="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","51-60","US","23","AgMDAAAazJMLAAAAAACAP/TjbxWGXCkD3Mon6cduagb/4fYERLPQDPyuNj2HWgAOa80tB34cqw6XQcpGGFJ4ED/ZY0FlSC492vJsoZz8dkAuik4QsKoVRfvBtbfgvHlQMXu8XxXBTHI=","AgMDAAAazJMLAAAAAACAPxY5Pypmoz0F+3UZKwOEYQ0S6kqiJfhaFJ0Oq1fCqq8fiyJPR1DfRSpMBK2EUDEwL6LZkAuGLawz/XyYlupvHFSmgAc8M1E6XRM7AZ61lSRkzAKlZrIoD3M=","AwEHDAUIAAELAAAAYvZ4C+nH3wYvg5QNtOXZBtaaWxL3g2sLuJVPBvldbQpcFJ0M/sPtCX+yxwY=","AwEHDAUIAAELAAAApP8JBaWfoxAG/X4FautzCnG0agnS0bAGkwK1BlYFchWZ5NAFnKoLBFnkfQg="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","61+","AU","3","AgMDAAAazJMCAAAAAACAP8CHKAfUk5YGZY8YPlz3hkM=","AgMDAAAazJMCAAAAAACAP/FKf2Sn/PkkEZ7hEB6HS1U=","AgEHDAMIAgCAD1EGyh4xCA==","AgEHDAMIAgDiQi8J18vhDQ=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","61+","BA","1","AQMDAAA6zJO5+oAhY2DyDw==","AQMDAAA6zJM/eCLiUpESTw==","AgEHDAMIAQBy9QET","AgEHDAMIAQCguWAV"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","61+","BR","9","AgMDAAAazJMDAAAAAACAPwHDmoE46bQNrm092UObexkwxslY9KF6fA==","AgMDAAAazJMDAAAAAACAP7j6ebvWvBMMnquQMZgOlTDlQ2IJUt/2Pg==","AgEHDAMIAwAChjUTYIyTBV3bego=","AgEHDAMIAwBmhEIZ0KskBxARlws="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","61+","CD","1","AQMDAAA6zJOucbdFwc50Gw==","AQMDAAA6zJPX4zVLcoslUg==","AgEHDAMIAQBd424T","AgEHDAMIAQCkdM0L"
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","61+","CN","3","AgMDAAAazJMCAAAAAACAP3vNL9GJROMJfIRTc6xmCj8=","AgMDAAAazJMCAAAAAACAP6g55bbFM90TzY0S5fX9e0s=","AgEHDAMIAgD2ml8G+QinEg==","AgEHDAMIAgA8Rk0GqqBzEQ=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","display","w","61+","DE","4","AgMDAAAazJMCAAAAAACAP92ZHMJxlb8T0WAeKSVOulA=","AgMDAAAazJMCAAAAAACAPzemF72NqZsD05VSvYzJOQ0=","AgEHDAMIAgCjwTwOuzM5GA==","AgEHDAMIAgBHJDsTOswqBg=="
